TYPE,WDPAID,NAME,IUCN_CAT,MARINE,REP_AREA,GIS_AREA,GIS_AREA_imputed,NO_TAKE,STATUS,STATUS_YR,ISO3,GOV_TYPE
Polygon,555543758,Islote o Peñón de Peña Blanca y las formaciones rocosas de la Punta de Peña Blanca,Not Reported,1,0.0208,0.0207652960535322,False,Unknown,Designated,1982,CHL,Not Reported
Polygon,555558306,Horcón de Piedra,Not Reported,0,19.68,19.6816794699923,False,Unknown,Designated,2011,CHL,Not Reported
Polygon,555558305,Bosque de Calabacillo de Navidad,Not Reported,2,0.11113,0.09042707671578,False,Unknown,Designated,2013,CHL,Not Reported
Polygon,555543790,Isla de Cachagua,Not Reported,0,0.0627,0.0626629757269372,False,Unknown,Designated,1979,CHL,Not Reported
Polygon,555558304,San Juan de Piche,Not Reported,0,16.106,16.1358529633137,False,Unknown,Designated,2013,CHL,Not Reported
Polygon,555543765,Islotes Lobería y Lobería Iglesia de Piedra de Cobquecura,Not Reported,1,2.5,2.50060820060542,False,Unknown,Designated,1992,CHL,Not Reported
Polygon,555790086,Francisco Coloane,Not Reported,2,653.27,653.174584259366,False,Unknown,Designated,2004,CHL,Not Reported
Polygon,555790087,Las Cruces,Not Reported,2,0.178045,0.177922974147961,False,Unknown,Designated,2005,CHL,Not Reported
Polygon,555790088,Coral Nui Nui,Not Reported,2,0.0976,0.0976427169539016,False,Unknown,Designated,2000,CHL,Not Reported
Polygon,555790089,Hanga Oteo,Not Reported,1,2.3165,2.31590667289933,False,Unknown,Designated,2000,CHL,Not Reported
Polygon,555637338,Humedales de Tongoy,Not Reported,0,1.065,1.06463619087746,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,145522,Sistema Hidrológico de Soncor,Not Reported,0,671.33,671.743272765469,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,555786065,Seno Almirantazgo,Not Reported,2,764.0,764.316192925026,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555637959,Melimoyu,Not Reported,0,1054.9978,1054.61273822956,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555786066,Tortel,Not Reported,2,6702.1,6703.21892128895,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555786068,Mar de Juan Fernández,Not Reported,2,264442.8,264442.830463721,False,All,Designated,2018,CHL,Not Reported
Polygon,555643545,Canquén Colorado,Not Reported,0,0.2616,0.261740430627574,False,Unknown,Designated,2019,CHL,Not Reported
Polygon,555786069,Islas Diego Ramírez y Paso Drake,Not Reported,2,144390.6,144390.617403652,False,All,Designated,2019,CHL,Not Reported
Polygon,555703901,Laguna Tebenquiche,Not Reported,0,12.9861,12.9940112021518,False,Unknown,Designated,2019,CHL,Not Reported
Polygon,555703904,Picaflor de Arica,Not Reported,0,0.1081,0.108127784033091,False,Unknown,Designated,2019,CHL,Not Reported
Polygon,555643544,Kawésqar,Not Reported,2,26284.292,26298.6046008516,False,Unknown,Designated,2019,CHL,Not Reported
Polygon,555643543,Kawésqar,Not Reported,0,23138.75,28000.663990019,False,Unknown,Designated,2019,CHL,Not Reported
Polygon,555703900,El Zaino - Laguna El Copín,Not Reported,0,67.4137,67.4313173234595,False,Unknown,Designated,2020,CHL,Not Reported
Polygon,5196,Araucarias,Not Applicable,0,11428.5,11423.2789532161,False,Unknown,Designated,1983,CHL,Not Reported
Polygon,902496,Cabo de Hornos,Not Applicable,1,48842.73,48706.6990435549,False,Unknown,Designated,2005,CHL,Not Reported
Polygon,121,Archipielago Juan Fernández,Not Applicable,2,12185.58,12207.947768608,False,Unknown,Designated,1977,CHL,Not Reported
Polygon,555543796,Bosques Templados Lluviosos,Not Applicable,0,21689.56,21619.2776308097,False,Unknown,Designated,2007,CHL,Not Reported
Polygon,555547580,Corredor Biologico Nevados de Chillan-Laguna del Laja,Not Applicable,0,5658.07,5717.38802864167,False,Unknown,Designated,2011,CHL,Not Reported
Polygon,9424,Queulat,Not Reported,0,1540.93,1585.87607200516,False,Unknown,Designated,1983,CHL,Not Reported
Polygon,105,Rapa Nui,Not Reported,0,71.2998,47.2774024130134,False,Unknown,Designated,1966,CHL,Not Reported
Polygon,16806,Hornopirén,Not Reported,0,482.32,661.076774358965,False,Unknown,Designated,1988,CHL,Not Reported
Polygon,555543713,Corcovado,Not Reported,0,2939.8644,4012.91053720932,False,Unknown,Designated,2005,CHL,Not Reported
Polygon,110,Cerro Castillo,Not Reported,0,1795.5,1431.03148143218,False,Unknown,Designated,1970,CHL,Not Reported
Polygon,30042,La Portada,Not Reported,1,0.3127,0.274838641310678,False,Unknown,Designated,1990,CHL,Not Reported
Polygon,20052,Cerro Nielol,Not Reported,0,0.895,0.859175397142034,False,Unknown,Designated,1988,CHL,Not Reported
Polygon,9427,Cinco Hermanas,Not Reported,0,2.28,2.11512926721425,False,Unknown,Designated,1982,CHL,Not Reported
Polygon,7910,Chiloe,Not Reported,0,425.6778,415.948638255711,False,Unknown,Designated,1983,CHL,Not Reported
Polygon,2227,Conguillio,Not Reported,0,608.328,586.29055782218,False,Unknown,Designated,1970,CHL,Not Reported
Polygon,112,Alto Biobio,Not Reported,0,330.5,306.21259627089,False,Unknown,Designated,1912,CHL,Not Reported
Polygon,9426,Contulmo,Not Reported,0,0.82,0.906327955344469,False,Unknown,Designated,1982,CHL,Not Reported
Polygon,94109,Cueva Del Milodon,Not Reported,0,1.89,1.79703066296855,False,Unknown,Designated,1994,CHL,Not Reported
Polygon,9428,Dos Lagunas,Not Reported,0,1.81,2.08170532950921,False,Unknown,Designated,1982,CHL,Not Reported
Polygon,101,Bosque Fray Jorge,Not Reported,0,99.59,87.1582892078615,False,Unknown,Designated,1941,CHL,Not Reported
Polygon,9421,El Morado,Not Reported,0,30.09,28.6080268645748,False,Unknown,Designated,1995,CHL,Not Reported
Polygon,9431,Los Pinguinos,Not Reported,1,0.97,0.729413103476689,False,Unknown,Designated,1982,CHL,Not Reported
Polygon,9418,Huerquehue,Not Reported,0,125.0,119.54328554385,False,Unknown,Designated,1967,CHL,Not Reported
Polygon,99,Isla Guamblin,Not Reported,0,106.25,144.102642309489,False,Unknown,Designated,1970,CHL,Not Reported
Polygon,9417,Tolhuaca,Not Reported,0,63.74,57.0401049974799,False,Unknown,Designated,1935,CHL,Not Reported
Polygon,94111,Altos de Lircay,Not Reported,0,115.9743,115.978804587543,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,20053,Isla Cachagua,Not Reported,0,0.045,0.0664146133725004,False,Unknown,Designated,1989,CHL,Not Reported
Polygon,317183,Islotes de Punihuil,Not Reported,1,0.0864,0.119319331081298,False,Unknown,Designated,2000,CHL,Not Reported
Polygon,9430,Laguna de los Cisnes,Not Reported,0,0.25,17.3683196003866,False,Unknown,Designated,1982,CHL,Not Reported
Polygon,94110,Lahuen Nadi,Not Reported,0,2.0,2.00040246321964,False,Unknown,Designated,2000,CHL,Not Reported
Polygon,89,Torres del Paine,Not Reported,0,2053.0268,2050.64847919536,False,Unknown,Designated,1959,CHL,Not Reported
Polygon,9429,Pichasca,Not Reported,0,1.28,1.29210627293968,False,Unknown,Designated,1986,CHL,Not Reported
Polygon,9425,Salar De Surire,Not Reported,0,112.98,106.965222006907,False,Unknown,Designated,1983,CHL,Not Reported
Polygon,10700,Alberto De Agostini,Not Reported,0,14600.0,11911.325586642,False,Unknown,Designated,1965,CHL,Not Reported
Polygon,94115,Nevado Tres Cruces,Not Reported,0,590.8187,556.193822980698,False,Unknown,Designated,1994,CHL,Not Reported
Polygon,91,Villarrica,Not Reported,0,444.0738,532.823452833198,False,Unknown,Designated,1941,CHL,Not Reported
Polygon,9416,Volcan Isluga,Not Reported,0,1747.44,1697.05440106006,False,Unknown,Designated,1967,CHL,Not Reported
Polygon,555543797,Quebrada Cardones,Not Reported,0,67.18,116.765612823645,False,Unknown,Designated,2010,CHL,Not Reported
Polygon,555558308,Alerce Costero,Not Reported,0,139.7456,248.377921556883,False,Unknown,Designated,2010,CHL,Not Reported
Polygon,97,Archipielago Juan Fernadez,Not Reported,1,95.7055,97.6693768435627,False,Unknown,Designated,1935,CHL,Not Reported
Polygon,92,Cabo de Hornos,Not Reported,0,589.1724,589.510517543561,False,Unknown,Designated,1945,CHL,Not Reported
Polygon,555543795,Altos de Pemehue,Not Reported,0,188.5571,183.547842408817,False,Unknown,Designated,2009,CHL,Not Reported
Polygon,7909,Alerce Andino,Not Reported,0,392.55,390.012406201239,False,Unknown,Designated,1983,CHL,Not Reported
Polygon,100,La Campana,Not Reported,0,80.0,76.1729858253828,False,Unknown,Designated,1967,CHL,Not Reported
Polygon,9415,Laguna del Laja,Not Reported,0,116.0,159.568971329018,False,Unknown,Designated,1958,CHL,Not Reported
Polygon,86,Lauca,Not Reported,0,1378.83,1397.89038115709,False,Unknown,Designated,1970,CHL,Not Reported
Polygon,94118,Mocho - Choshuenco,Not Reported,0,75.365,76.5829773995214,False,Unknown,Designated,1994,CHL,Not Reported
Polygon,117,China Muerta,Not Reported,0,98.87,85.2924398792485,False,Unknown,Designated,1968,CHL,Not Reported
Polygon,94113,Llanos del Challe,Not Reported,0,457.08,447.673783289607,False,Unknown,Designated,1994,CHL,Not Reported
Polygon,94114,Llullaillaco,Not Reported,0,2686.7061,2681.13837668422,False,Unknown,Designated,1995,CHL,Not Reported
Polygon,555543715,Morro Moreno,Not Reported,0,73.1389,73.1352400709888,False,Unknown,Designated,2010,CHL,Not Reported
Polygon,107,Pali Aike,Not Reported,0,50.3,50.941706315685,False,Unknown,Designated,1970,CHL,Not Reported
Polygon,317184,Pan De Azucar,Not Reported,0,437.54,433.714424525442,False,Unknown,Designated,1986,CHL,Not Reported
Polygon,90,Puyehue,Not Reported,0,1067.72,1153.03002364859,False,Unknown,Designated,1941,CHL,Not Reported
Polygon,104,Nahuelbuta,Not Reported,0,68.31,66.5632555590588,False,Unknown,Designated,1939,CHL,Not Reported
Polygon,555543714,Radal Siete Tazas,Not Reported,0,41.3824,41.4517140070874,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,9420,Palmas de Cocalan,Not Reported,0,37.09,33.3909237728375,False,Unknown,Designated,1972,CHL,Not Reported
Polygon,9444,Rio Simpsom,Not Reported,0,416.205,407.04741352001,False,Unknown,Designated,2000,CHL,Not Reported
Polygon,119,Coyhaique,Not Reported,0,21.5,26.6950288002967,False,Unknown,Designated,1948,CHL,Not Reported
Polygon,9450,Federico Albert,Not Reported,0,1.45,1.3672050418906,False,Unknown,Designated,1981,CHL,Not Reported
Polygon,95209,Futaleufu,Not Reported,0,120.65,130.896037249178,False,Unknown,Designated,1998,CHL,Not Reported
Polygon,555543766,Río Cruces y Chorocomayo,Not Reported,1,48.77,48.8053285781312,False,Unknown,Designated,1981,CHL,Not Reported
Polygon,555543760,Laguna El Peral,Not Reported,0,0.391,0.390729397771772,False,Unknown,Designated,1975,CHL,Not Reported
Polygon,317179,El Yali,Not Reported,0,5.2037,5.29672460635904,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,555558307,Nonguen,Not Reported,0,30.369,30.2945680240322,False,Unknown,Designated,2010,CHL,Not Reported
Polygon,111,Nuble,Not Reported,0,559.48,740.959019042765,False,Unknown,Designated,1979,CHL,Not Reported
Polygon,555543777,Laguna Conchalí,Not Reported,0,0.509,0.508729632142097,False,Unknown,Designated,2000,CHL,Not Reported
Polygon,18720,Isla Mocha,Not Reported,0,21.8166,21.735242083968,False,Unknown,Designated,1988,CHL,Not Reported
Polygon,9452,Katalalixar,Not Reported,0,6745.0,6629.274175492,False,Unknown,Designated,1984,CHL,Not Reported
Polygon,18721,La Chimba,Not Reported,0,25.83,24.8231204157536,False,Unknown,Designated,1988,CHL,Not Reported
Polygon,9440,Lago Carlota,Not Reported,0,180.6,269.846978562748,False,Unknown,Designated,1965,CHL,Not Reported
Polygon,9443,Lago Las Torres,Not Reported,0,165.16,163.22546025182,False,Unknown,Designated,1982,CHL,Not Reported
Polygon,118,Lago Penuelas,Not Reported,0,90.9398,96.9007423601972,False,Unknown,Designated,1952,CHL,Not Reported
Polygon,9442,Lago Rosselot,Not Reported,0,127.25,124.595720102218,False,Unknown,Designated,1983,CHL,Not Reported
Polygon,555543767,Bosque fósil de Punta Pelluco,Not Reported,0,0.04,0.0427515557372612,False,Unknown,Designated,1978,CHL,Not Reported
Polygon,9419,Isla Magdalena,Not Reported,1,1576.4,2563.06071164308,False,Unknown,Designated,1983,CHL,Not Reported
Polygon,9449,Laguna Torca,Not Reported,0,2.34,5.25858645546818,False,Unknown,Designated,1986,CHL,Not Reported
Polygon,114,Laguna Parrillar,Not Reported,0,184.14,221.538315709461,False,Unknown,Designated,1977,CHL,Not Reported
Polygon,9436,Pampa del Tamarugal,Not Reported,0,1271.492,1257.08337784562,False,Unknown,Designated,1988,CHL,Not Reported
Polygon,30044,Pinguino de Humbolt,Not Reported,0,8.593,8.5819029255854,False,Unknown,Designated,1990,CHL,Not Reported
Polygon,9434,Las Chinchillas,Not Reported,0,42.29,43.1915996538169,False,Unknown,Designated,1984,CHL,Not Reported
Polygon,9445,Las Guaitecas,Not Reported,0,10979.75,9886.27390169188,False,Unknown,Designated,1938,CHL,Not Reported
Polygon,9435,Las Vicunas,Not Reported,0,2091.31,2079.37988004218,False,Unknown,Designated,1983,CHL,Not Reported
Polygon,9439,Llanquihue,Not Reported,0,339.72,364.980312822071,False,Unknown,Designated,1912,CHL,Not Reported
Polygon,94116,Bellotos El Melado,Not Reported,0,4.17,4.43322057897787,False,Unknown,Designated,1995,CHL,Not Reported
Polygon,30043,Los Flamencos,Not Reported,0,739.865,738.454339657396,False,Unknown,Designated,1990,CHL,Not Reported
Polygon,317180,Huemules de Niblinto,Not Reported,0,20.228,100.756980590722,False,Unknown,Designated,1999,CHL,Not Reported
Polygon,555543786,Serranía el Ciprés,Not Reported,0,11.148,28.4940420351188,False,Unknown,Designated,2006,CHL,Not Reported
Polygon,94117,Los Queules,Not Reported,0,1.473,1.45379800847414,False,Unknown,Designated,1995,CHL,Not Reported
Polygon,9423,Ralco,Not Reported,0,124.212,128.812382660014,False,Unknown,Designated,1988,CHL,Not Reported
Polygon,9447,Rio Blanco,Not Reported,0,0.1017,52.244061213045,False,Unknown,Designated,1932,CHL,Not Reported
Polygon,9448,Rio Los Cipreses,Not Reported,0,385.82,387.240278839417,False,Unknown,Designated,1986,CHL,Not Reported
Polygon,9432,Rio Clarillo,Not Reported,0,101.85,130.558304965024,False,Unknown,Designated,1982,CHL,Not Reported
Polygon,555543787,Acantilados Federico Santa María,Not Reported,1,2.955,5.33280596990928,False,Unknown,Designated,2006,CHL,Not Reported
Polygon,555543788,Isla de Sala y Gómez e islotes adyacentes a la Isla de Pascua,Not Reported,2,2.3726,1.69298931141202,False,Unknown,Designated,1976,CHL,Not Reported
Polygon,116,Magallanes,Not Reported,0,208.78,211.854602439474,False,Unknown,Designated,1932,CHL,Not Reported
Polygon,113,Malalcahuello,Not Reported,0,127.892,136.496100241774,False,Unknown,Designated,1931,CHL,Not Reported
Polygon,9433,Malleco,Not Reported,0,166.23,160.968500756038,False,Unknown,Designated,1907,CHL,Not Reported
Polygon,115,Nalcas,Not Reported,0,137.75,203.27728977558,False,Unknown,Designated,1967,CHL,Not Reported
Polygon,94119,Radal Siete Tazas,Not Reported,0,10.0934,9.4826780389706,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,317182,Robleria Cobre Loncha,Not Reported,0,58.7,60.3708338966727,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,555543776,Salar de Huasco,Not Reported,0,99.5,99.5819344916993,False,Unknown,Designated,2005,CHL,Not Reported
Polygon,95145,Yerba Loca,Not Reported,0,390.29,438.731676316051,False,Unknown,Designated,1973,CHL,Not Reported
Polygon,94120,Trapananda,Not Reported,0,23.05,23.0262366251629,False,Unknown,Designated,1992,CHL,Not Reported
Polygon,10706,Villarrica,Not Reported,0,613.52,443.899442428355,False,Unknown,Designated,1912,CHL,Not Reported
Polygon,555543757,Palmar El Salto,Not Reported,0,3.28,3.28369505951763,False,Unknown,Designated,1998,CHL,Not Reported
Polygon,555543761,Islote Pájaros Niños,Not Reported,1,0.0617,0.0616266101904011,False,Unknown,Designated,1978,CHL,Not Reported
Polygon,555543763,Laguna Torca,Not Reported,0,1.3873,1.38578858305935,False,Unknown,Designated,1975,CHL,Not Reported
Polygon,555543779,Quebrada de Chacarilla,Not Reported,0,160.697,160.825506044906,False,Unknown,Designated,2004,CHL,Not Reported
Polygon,555576051,Paposo Norte,Not Reported,0,75.3256,75.3408686687393,False,Unknown,Designated,2014,CHL,Not Reported
Polygon,555543791,Predios San Francisco de Lagunilla y Quillayal,Not Reported,0,134.26,143.619442473087,False,Unknown,Designated,2008,CHL,Not Reported
Polygon,555543768,Alerzales existentes en el Fundo Potrero de Anay,Not Reported,0,62.2424,62.0255626623947,False,Unknown,Designated,1976,CHL,Not Reported
Polygon,555543769,Estero Quitralco,Not Reported,2,176.0,161.9732462093,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,555543781,Valle de La Luna y parte de la Sierra de Orbate,Not Reported,0,119.5102,119.589744917642,False,Unknown,Designated,1982,CHL,Not Reported
Polygon,555543783,Granito Orbicular,Not Reported,0,0.0234,0.399677859174128,False,Unknown,Designated,1981,CHL,Not Reported
Polygon,555543784,Parque Pumalín,Not Reported,0,2886.88999,2923.20165230749,False,Unknown,Designated,2005,CHL,Not Reported
Polygon,555543785,Rocas de Constitución,Not Reported,1,1.084,1.50649049206025,False,Unknown,Designated,2007,CHL,Not Reported
Polygon,555624168,Las Salinas de Huentelauquén (LSH),Not Reported,0,27.72,27.70637866576,False,Unknown,Designated,2015,CHL,Not Reported
Polygon,555543792,Las Torcazas de Pirque,Not Reported,0,8.27,8.25819497392942,False,Unknown,Designated,2007,CHL,Not Reported
Polygon,88,Vicente Perez Rosales,Not Reported,0,2537.8,2529.10097761904,False,Unknown,Designated,1926,CHL,Not Reported
Polygon,83,Laguna San Rafael,Not Reported,0,17420.0,17096.7466693029,False,Unknown,Designated,1959,CHL,Not Reported
Polygon,555543772,Los Nogales,Not Reported,0,110.25,108.991186181507,False,Unknown,Designated,1973,CHL,Not Reported
Polygon,555543774,Predio Cascada de las Ánimas,Not Reported,0,36.0,27.1815588980694,False,Unknown,Designated,1995,CHL,Not Reported
Polygon,555543793,Predio Sector Altos de Cantillana - Horcón de Piedra y Roblería Cajón de Lisboa,Not Reported,0,27.43,27.4270180371904,False,Unknown,Designated,2010,CHL,Not Reported
Polygon,555543756,Campo dunar de la punta de Concón,Not Reported,0,0.3008,0.300702120651492,False,Unknown,Designated,2013,CHL,Not Reported
Polygon,317322,Bahía Moreno - La Rinconada,Not Reported,2,3.399566,3.40034994997767,False,Unknown,Designated,1997,CHL,Not Reported
Polygon,555790090,Motu Tautara,Not Reported,2,0.107677,0.0715881322625184,False,Unknown,Designated,2000,CHL,Not Reported
Polygon,555790091,Lafken Mapu Lahual,Not Reported,2,44.6375,43.1569603847638,False,Unknown,Designated,2006,CHL,Not Reported
Polygon,555790092,Fiordo Comau- San Ignacio de Huinay,Not Reported,1,4.145511,4.13832256465845,False,Unknown,Designated,2003,CHL,Not Reported
Polygon,555790093,Punta Morro - Desembocadura río Copiapó - Isla grande de Atacama,Not Reported,2,39.9352,34.4428997961292,False,Unknown,Designated,2005,CHL,Not Reported
Polygon,555543800,Putemún,Not Reported,2,7.530956,7.50891367449044,False,Unknown,Designated,2004,CHL,Not Reported
Polygon,9414,Bernardo O'Higgins,Not Reported,1,35259.012,44776.4954152939,False,Unknown,Designated,1969,CHL,Not Reported
Polygon,555705908,Humedal Costero Carrizal Bajo,Not Reported,0,0.468,0.467073490881373,False,Unknown,Designated,2020,CHL,Not Reported
Polygon,555705907,Humedales de la Cuenca de Chepu,Not Reported,1,29.0295,28.9349672760289,False,Unknown,Designated,2020,CHL,Not Reported
Polygon,555745157,Humedal Salinas de Pullally - Dunas de Longotoma,Not Reported,0,6.77,6.76865126334915,False,Unknown,Designated,2021,CHL,Not Reported
Polygon,555543801,Isla Chañaral,Not Reported,2,26.956277,26.9359499763987,False,Unknown,Designated,2005,CHL,Not Reported
Polygon,555543802,Islas Choros - Damas,Not Reported,2,37.783161,37.7567980075838,False,Unknown,Designated,2005,CHL,Not Reported
Polygon,555790083,Francisco Coloane,Not Reported,2,15.630526,15.6325648726732,False,All,Designated,2003,CHL,Not Reported
Polygon,555790084,Motu Motiro Hiva,Not Reported,2,150000.0,150133.145517501,False,All,Designated,2010,CHL,Not Reported
Polygon,145521,Salar del Huasco,Not Reported,0,60.0,44.4975885909715,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,145517,Humedal el Yali,Not Reported,0,5.2,4.78520999719368,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,555790085,Nazca-Desventuradas,Not Reported,2,300035.0,299003.828688612,False,All,Designated,2016,CHL,Not Reported
Polygon,555790094,Pitipalena-Añihue,Not Reported,2,238.62,236.994491356505,False,Unknown,Designated,2015,CHL,Not Reported
Polygon,145518,Salar de Surire,Not Reported,0,158.58,137.446844613753,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,145519,Complejo Lacustre Laguna del Negro Francisco y Laguna Santa Rosa,Not Reported,0,624.6,625.082691276988,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,145520,Salar de Tara,Not Reported,0,964.39,60.2976370024746,False,Unknown,Designated,1996,CHL,Not Reported
Polygon,555542781,Pujsa,Not Reported,0,173.96766,174.00694984503,False,Unknown,Designated,2009,CHL,Not Reported
Polygon,902324,Laguna Conchalí,Not Reported,0,0.509,0.508629703423651,False,Unknown,Designated,2004,CHL,Not Reported
Polygon,555624164,Cajón del Río Achibueno,Not Reported,0,45.89,45.8747701497162,False,Unknown,Designated,2015,CHL,Not Reported
Polygon,555624165,El Ajial,Not Reported,0,21.34,21.3477414205821,False,Unknown,Designated,2016,CHL,Not Reported
Polygon,555624167,Humedal de Tunquén,Not Reported,0,0.9597,0.959034226718757,False,Unknown,Designated,2015,CHL,Not Reported
Polygon,555624166,Estero Derecho,Not Reported,0,316.8,316.913356743918,False,Unknown,Designated,2015,CHL,Not Reported
Polygon,555745160,Parque Katalapi,Not Reported,0,0.25,0.250489532299666,False,Unknown,Designated,2021,CHL,Not Reported
Polygon,555745161,Piedra del Viento y Topocalma,Not Reported,2,24.381,24.3604243509602,False,Unknown,Designated,2021,CHL,Not Reported
Polygon,555542779,Parque Andino Juncal,Not Reported,0,137.96,147.472881323193,False,Unknown,Designated,2010,CHL,Not Reported
Polygon,67856,Carlos Anwandter Sanctuary,Not Reported,1,48.77,48.6816711849788,False,Unknown,Designated,1981,CHL,Not Reported
Polygon,555786059,Montes submarinos Crusoe y Selkirk,Not Reported,2,1078.0,1078.31724379921,False,All,Designated,2017,CHL,Not Reported
Polygon,555626057,Quebrada de La Plata,Not Reported,0,11.107,11.1080035154862,False,Unknown,Designated,2017,CHL,Not Reported
Polygon,555786060,El Arenal,Not Reported,2,0.44,0.456047297919507,False,All,Designated,2017,CHL,Not Reported
Polygon,555786061,Lobería Selkirk,Not Reported,1,2.58,2.57910390211739,False,All,Designated,2017,CHL,Not Reported
Polygon,555786062,El Palillo,Not Reported,2,0.04,0.0330559501902174,False,All,Designated,2017,CHL,Not Reported
Polygon,555786063,Tierra Blanca,Not Reported,2,0.39,0.399646230430701,False,All,Designated,2017,CHL,Not Reported
Polygon,555626062,Quebrada de Córdova,Not Reported,0,1.3743,1.37337271780268,False,Unknown,Designated,2017,CHL,Not Reported
Polygon,555626063,Isla Kaikué-Lagartija,Not Reported,0,0.0075,0.007450478746657,False,Unknown,Designated,2017,CHL,Not Reported
Polygon,555637332,Quebrada Llau Llau,Not Reported,0,17.792,17.7899486266277,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555637333,Área de Palma Chilena de Monte Aranda,Not Reported,0,4.767,4.76564587280395,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555637334,Humedales costeros de Putú-Huenchullami,Not Reported,0,5.2,5.19249408098456,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555543799,Pullinque,Not Reported,2,7.73,7.67477052802667,False,Unknown,Designated,2004,CHL,Not Reported
Polygon,555745163,Laguna de Batuco,Not Reported,0,2.47,2.73897064016159,False,Unknown,Designated,2021,CHL,Not Reported
Polygon,555745164,Humedal La Boca,Not Reported,0,11.29,11.2883812222511,False,Unknown,Designated,2021,CHL,Not Reported
Polygon,555745165,Humedales de Angachilla,Not Reported,1,20.257,20.2619380534898,False,Unknown,Designated,2022,CHL,Not Reported
Polygon,555745166,Laguna Grande - Humedal Los Batros,Not Reported,0,3.12,3.12144664014939,False,Unknown,Designated,2022,CHL,Not Reported
Polygon,555637335,Cerro Poqui,Not Reported,0,10.26,10.2593385601934,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555786064,Rapa Nui,Not Reported,2,579368.0,578533.521972792,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555637337,Raja de Manquehua - Poza Azul,Not Reported,0,22.42,22.4205769843799,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555745167,Turberas de Púlpito,Not Reported,0,2.43,2.43220228883427,False,Unknown,Designated,2022,CHL,Not Reported
Polygon,902393,Bahía Lomas,Not Reported,2,589.46,621.263097377631,False,Unknown,Designated,2004,CHL,Not Reported
Polygon,555643515,Humedales Costeros de la Bahía Tongoy,Not Reported,0,2.59,2.58515628322156,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555643509,Patagonia,Not Reported,0,3045.2775,3025.48914173362,False,Unknown,Designated,2018,CHL,Not Reported
Polygon,555786067,Mar de Juan Fernández,Not Reported,2,24000.0,24000.0869854361,False,Unknown,Designated,2017,CHL,Not Reported
Polygon,555745178,Humedal Arauco-Desembocadura Río Carampangue,Not Reported,1,2.043,2.04398717217348,False,Unknown,Designated,2022,CHL,Not Reported
Polygon,555745179,Llancahue,Not Reported,0,12.77,12.7411271068984,False,Unknown,Designated,2022,CHL,Not Reported
Polygon,555703899,El Natri,Not Reported,0,2.8226,2.82361762450753,False,Unknown,Designated,2020,CHL,Not Reported
Polygon,555703898,Bahía Lomas,Not Reported,2,589.46,621.263111934299,False,Unknown,Designated,2020,CHL,Not Reported
Polygon,123,Bosque Fray Jorge,Not Applicable,0,1343.11,1332.68845950192,False,Unknown,Designated,1977,CHL,Not Reported
Polygon,10707,La Campana - Peñuelas,Not Applicable,0,2382.16,2383.92481599151,False,Unknown,Designated,1984,CHL,Not Reported
Polygon,120,Torres del Paine,Not Applicable,0,7708.89,7710.60884424037,False,Unknown,Designated,1978,CHL,Not Reported
Polygon,2548,Laguna San Rafael,Not Applicable,1,51304.62,51330.3443461268,False,Unknown,Designated,1979,CHL,Not Reported
Polygon,3013,Lauca,Not Applicable,0,3583.12,3586.86622985423,False,Unknown,Designated,1981,CHL,Not Reported
Polygon,555703897,Cerro Santa Inés,Not Reported,0,7.138,7.12867734546698,False,Unknown,Designated,2020,CHL,Not Reported
Polygon,555703896,Humedal Río Maipo,Not Reported,1,0.603,0.602760820476663,False,Unknown,Designated,2020,CHL,Not Reported
Polygon,555703903,Humedales de Monkul,Not Reported,1,13.8,13.8025293118575,False,Unknown,Designated,2020,CHL,Not Reported
Polygon,555703902,"Humedal del río Limarí, desde Salala hasta su desembocadura",Not Reported,0,5.27,5.26741056691159,False,Unknown,Designated,2020,CHL,Not Reported
Polygon,9441,Lago Palena,Not Reported,0,493.91,467.020923428688,False,Unknown,Designated,1965,CHL,Not Reported
Polygon,555624171,Yendegaia,Not Reported,0,1508.873,1118.43124724031,False,Unknown,Designated,2014,CHL,Not Reported
Polygon,555637960,Pumalín Douglas Tompkins,Not Reported,0,4023.92,4022.60148692777,False,Unknown,Designated,2018,CHL,Not Reported
